2022-03-01 16:17:49,503 - root - INFO - Model XDeception.
2022-03-01 17:21:16,187 - root - INFO - Epoch: 37, ADL Loss: 0.2626, Margin Loss: 0.7591, val_F1_SP: 0.9676, val_acc_SP: 0.9786, val_F1_WSRT: 0.9437, val_acc_WSRT: 0.9614, Best Avg acc 0.9764
2022-03-01 17:22:56,973 - root - INFO - Epoch: 38, ADL Loss: 0.2650, Margin Loss: 0.7591, val_F1_SP: 0.9694, val_acc_SP: 0.9800, val_F1_WSRT: 0.9576, val_acc_WSRT: 0.9714, Best Avg acc 0.9764
2022-03-01 17:24:37,989 - root - INFO - Epoch: 39, ADL Loss: 0.2502, Margin Loss: 0.7591, val_F1_SP: 0.9760, val_acc_SP: 0.9843, val_F1_WSRT: 0.9576, val_acc_WSRT: 0.9714, Best Avg acc 0.9779
2022-03-01 17:26:18,825 - root - INFO - Epoch: 40, ADL Loss: 0.2643, Margin Loss: 0.7590, val_F1_SP: 0.9760, val_acc_SP: 0.9843, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9793
2022-03-01 17:27:58,440 - root - INFO - Epoch: 41, ADL Loss: 0.2433, Margin Loss: 0.7590, val_F1_SP: 0.9697, val_acc_SP: 0.9800, val_F1_WSRT: 0.9576, val_acc_WSRT: 0.9714, Best Avg acc 0.9793
2022-03-01 17:29:39,626 - root - INFO - Epoch: 42, ADL Loss: 0.2627, Margin Loss: 0.7590, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9807
2022-03-01 17:31:21,233 - root - INFO - Epoch: 43, ADL Loss: 0.2593, Margin Loss: 0.7590, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9576, val_acc_WSRT: 0.9714, Best Avg acc 0.9807
2022-03-01 17:33:02,815 - root - INFO - Epoch: 44, ADL Loss: 0.2669, Margin Loss: 0.7590, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9807
2022-03-01 17:34:43,450 - root - INFO - Epoch: 45, ADL Loss: 0.2540, Margin Loss: 0.7589, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9807
2022-03-01 17:36:24,471 - root - INFO - Epoch: 46, ADL Loss: 0.2528, Margin Loss: 0.7589, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9807
2022-03-01 17:38:05,708 - root - INFO - Epoch: 47, ADL Loss: 0.2357, Margin Loss: 0.7589, val_F1_SP: 0.9760, val_acc_SP: 0.9843, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9807
2022-03-01 17:39:46,572 - root - INFO - Epoch: 48, ADL Loss: 0.2577, Margin Loss: 0.7588, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9576, val_acc_WSRT: 0.9714, Best Avg acc 0.9807
2022-03-01 17:41:27,640 - root - INFO - Epoch: 49, ADL Loss: 0.2458, Margin Loss: 0.7588, val_F1_SP: 0.9717, val_acc_SP: 0.9814, val_F1_WSRT: 0.9596, val_acc_WSRT: 0.9729, Best Avg acc 0.9807
2022-03-01 17:43:08,889 - root - INFO - Epoch: 50, ADL Loss: 0.2630, Margin Loss: 0.7588, val_F1_SP: 0.9739, val_acc_SP: 0.9829, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9807
2022-03-01 17:44:50,128 - root - INFO - Epoch: 51, ADL Loss: 0.2512, Margin Loss: 0.7588, val_F1_SP: 0.9781, val_acc_SP: 0.9857, val_F1_WSRT: 0.9556, val_acc_WSRT: 0.9700, Best Avg acc 0.9807
2022-03-01 17:46:31,097 - root - INFO - Epoch: 52, ADL Loss: 0.2463, Margin Loss: 0.7587, val_F1_SP: 0.9719, val_acc_SP: 0.9814, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9807
2022-03-01 17:48:11,407 - root - INFO - Epoch: 53, ADL Loss: 0.2538, Margin Loss: 0.7587, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9556, val_acc_WSRT: 0.9700, Best Avg acc 0.9807
2022-03-01 17:49:52,472 - root - INFO - Epoch: 54, ADL Loss: 0.2451, Margin Loss: 0.7587, val_F1_SP: 0.9740, val_acc_SP: 0.9829, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9807
2022-03-01 17:51:33,881 - root - INFO - Epoch: 55, ADL Loss: 0.2337, Margin Loss: 0.7587, val_F1_SP: 0.9699, val_acc_SP: 0.9800, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9807
2022-03-01 17:53:15,195 - root - INFO - Epoch: 56, ADL Loss: 0.2549, Margin Loss: 0.7586, val_F1_SP: 0.9760, val_acc_SP: 0.9843, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9807
2022-03-01 17:54:56,378 - root - INFO - Epoch: 57, ADL Loss: 0.2370, Margin Loss: 0.7586, val_F1_SP: 0.9740, val_acc_SP: 0.9829, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9807
2022-03-01 17:56:37,222 - root - INFO - Epoch: 58, ADL Loss: 0.2280, Margin Loss: 0.7586, val_F1_SP: 0.9781, val_acc_SP: 0.9857, val_F1_WSRT: 0.9556, val_acc_WSRT: 0.9700, Best Avg acc 0.9807
2022-03-01 17:58:17,413 - root - INFO - Epoch: 59, ADL Loss: 0.2311, Margin Loss: 0.7585, val_F1_SP: 0.9694, val_acc_SP: 0.9800, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9807
2022-03-01 17:59:58,996 - root - INFO - Epoch: 60, ADL Loss: 0.2467, Margin Loss: 0.7585, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9596, val_acc_WSRT: 0.9729, Best Avg acc 0.9807
2022-03-01 18:01:40,470 - root - INFO - Epoch: 61, ADL Loss: 0.2436, Margin Loss: 0.7585, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9807
2022-03-01 18:03:20,941 - root - INFO - Epoch: 62, ADL Loss: 0.2198, Margin Loss: 0.7585, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9596, val_acc_WSRT: 0.9729, Best Avg acc 0.9807
2022-03-01 18:05:02,146 - root - INFO - Epoch: 63, ADL Loss: 0.2472, Margin Loss: 0.7585, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9807
2022-03-01 18:06:43,223 - root - INFO - Epoch: 64, ADL Loss: 0.2467, Margin Loss: 0.7585, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9807
2022-03-01 18:08:24,629 - root - INFO - Epoch: 65, ADL Loss: 0.2467, Margin Loss: 0.7585, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9807
2022-03-01 18:10:04,971 - root - INFO - Epoch: 66, ADL Loss: 0.2306, Margin Loss: 0.7585, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9807
2022-03-01 18:11:44,914 - root - INFO - Epoch: 67, ADL Loss: 0.2346, Margin Loss: 0.7585, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9807
2022-03-01 18:13:25,498 - root - INFO - Epoch: 68, ADL Loss: 0.2293, Margin Loss: 0.7585, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9807
2022-03-01 18:15:07,085 - root - INFO - Epoch: 69, ADL Loss: 0.2351, Margin Loss: 0.7585, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9807
2022-03-01 18:16:48,163 - root - INFO - Epoch: 70, ADL Loss: 0.2311, Margin Loss: 0.7585, val_F1_SP: 0.9740, val_acc_SP: 0.9829, val_F1_WSRT: 0.9596, val_acc_WSRT: 0.9729, Best Avg acc 0.9807
2022-03-01 18:18:29,791 - root - INFO - Epoch: 71, ADL Loss: 0.2246, Margin Loss: 0.7585, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9807
2022-03-01 18:20:11,056 - root - INFO - Epoch: 72, ADL Loss: 0.2422, Margin Loss: 0.7585, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9807
2022-03-01 18:21:52,190 - root - INFO - Epoch: 73, ADL Loss: 0.2291, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9814
2022-03-01 18:23:33,434 - root - INFO - Epoch: 74, ADL Loss: 0.2210, Margin Loss: 0.7584, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9814
2022-03-01 18:25:14,951 - root - INFO - Epoch: 75, ADL Loss: 0.2379, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9814
2022-03-01 18:26:55,834 - root - INFO - Epoch: 76, ADL Loss: 0.2371, Margin Loss: 0.7584, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9814
2022-03-01 18:28:37,710 - root - INFO - Epoch: 77, ADL Loss: 0.2368, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9814
2022-03-01 18:30:19,145 - root - INFO - Epoch: 78, ADL Loss: 0.2343, Margin Loss: 0.7584, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9596, val_acc_WSRT: 0.9729, Best Avg acc 0.9814
2022-03-01 18:32:00,156 - root - INFO - Epoch: 79, ADL Loss: 0.2372, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9596, val_acc_WSRT: 0.9729, Best Avg acc 0.9814
2022-03-01 18:33:42,239 - root - INFO - Epoch: 80, ADL Loss: 0.2260, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9814
2022-03-01 18:35:22,665 - root - INFO - Epoch: 81, ADL Loss: 0.2246, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9814
2022-03-01 18:37:04,157 - root - INFO - Epoch: 82, ADL Loss: 0.2191, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9814
2022-03-01 18:38:44,328 - root - INFO - Epoch: 83, ADL Loss: 0.2369, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9596, val_acc_WSRT: 0.9729, Best Avg acc 0.9814
2022-03-01 18:40:25,953 - root - INFO - Epoch: 84, ADL Loss: 0.2284, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9596, val_acc_WSRT: 0.9729, Best Avg acc 0.9814
2022-03-01 18:42:06,769 - root - INFO - Epoch: 85, ADL Loss: 0.2363, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9814
2022-03-01 18:43:48,309 - root - INFO - Epoch: 86, ADL Loss: 0.2241, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9814
2022-03-01 18:45:28,882 - root - INFO - Epoch: 87, ADL Loss: 0.2243, Margin Loss: 0.7584, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9814
2022-03-01 18:47:10,388 - root - INFO - Epoch: 88, ADL Loss: 0.2404, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9814
2022-03-01 18:48:52,236 - root - INFO - Epoch: 89, ADL Loss: 0.2177, Margin Loss: 0.7584, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9678, val_acc_WSRT: 0.9786, Best Avg acc 0.9814
2022-03-01 18:50:33,732 - root - INFO - Epoch: 90, ADL Loss: 0.2306, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9814
2022-03-01 18:52:15,608 - root - INFO - Epoch: 91, ADL Loss: 0.2270, Margin Loss: 0.7584, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9814
2022-03-01 18:53:57,124 - root - INFO - Epoch: 92, ADL Loss: 0.2282, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9678, val_acc_WSRT: 0.9786, Best Avg acc 0.9821
2022-03-01 18:55:38,898 - root - INFO - Epoch: 93, ADL Loss: 0.2149, Margin Loss: 0.7584, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9821
2022-03-01 18:57:20,088 - root - INFO - Epoch: 94, ADL Loss: 0.2336, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9821
2022-03-01 18:59:00,748 - root - INFO - Epoch: 95, ADL Loss: 0.2290, Margin Loss: 0.7584, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9821
2022-03-01 19:00:41,431 - root - INFO - Epoch: 96, ADL Loss: 0.2340, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9821
2022-03-01 19:02:23,019 - root - INFO - Epoch: 97, ADL Loss: 0.2278, Margin Loss: 0.7584, val_F1_SP: 0.9761, val_acc_SP: 0.9843, val_F1_WSRT: 0.9657, val_acc_WSRT: 0.9771, Best Avg acc 0.9821
2022-03-01 19:04:03,809 - root - INFO - Epoch: 98, ADL Loss: 0.2289, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9821
2022-03-01 19:05:46,205 - root - INFO - Epoch: 99, ADL Loss: 0.2379, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9637, val_acc_WSRT: 0.9757, Best Avg acc 0.9821
2022-03-01 19:07:28,250 - root - INFO - Epoch: 100, ADL Loss: 0.2245, Margin Loss: 0.7584, val_F1_SP: 0.9783, val_acc_SP: 0.9857, val_F1_WSRT: 0.9616, val_acc_WSRT: 0.9743, Best Avg acc 0.9821
2022-03-01 19:07:29,891 - root - INFO - Best Epoch: 92, Best Val F1 0.9821.
